,concept_code,concept_name,domain_id,vocabulary_id,concept_class_id,valid_start_date,valid_end_date,invalid_reason,synonyms,material,dosage,dosage_unit,concept_code_bf,ancestor_concept_code
10133,K2081001,Color reversal film,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,슬라이드 필름,-,NA,NA,NA,NA
10134,K2091001,Monochrome film,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,흑백필름,-,NA,NA,NA,NA
10135,K2101001,Color reversal film deveolpment cost,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,슬라이드필름 현상료,-,NA,NA,NA,NA
10136,K2102001,Monochrome film print cost,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,흑백필름현상인화료,-,NA,NA,NA,NA
10137,K2110001,EC-L FILM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EC-L FILM,-,NA,NA,NA,NA
10138,K2121001,DRY LASER FILM:DVB/DVE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:DVB/DVE,-,NA,NA,NA,NA
10139,K2121002,DRY LASER FILM:TM1 B/C,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:TM1 B/C,PET,NA,NA,NA,NA
10140,K2121003,DRY LASER FILM:DI-AL,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:DI-AL,PET,NA,NA,NA,NA
10141,K2121004,DRY LASER FILM:SD-P/SD-PC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:SD-P/SD-PC,PET,NA,NA,NA,NA
10142,K2121013,DRY FILM : DI-AT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY FILM : DI-AT,PET,NA,NA,NA,NA
10143,K2121014,"MEDICAL IMAGING FILM, SD-Q",Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,"MEDICAL IMAGING FILM, SD-Q",PET,NA,NA,NA,NA
10144,K2121023,DRY FILM : DI-HL,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY FILM : DI-HL,PET,NA,NA,NA,NA
10145,K2121033,DRY LASER FILM : DI-HT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM : DI-HT,폴리에틸렌,NA,NA,NA,NA
10146,K2124003,DRY LASER FILM:DI-AL,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:DI-AL,PET,NA,NA,NA,NA
10147,K2124013,DRY LASER FILM:DI-HL,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:DI-HL,PET,NA,NA,NA,NA
10148,K2124023,DRY LASER FILM : DI-HT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM : DI-HT,폴리에틸렌,NA,NA,NA,NA
10149,K2125002,DRYSTAR TM1 B/C,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRYSTAR TM1 B/C,PET,NA,NA,NA,NA
10150,K2125013,DRY LASER FILM:DI-HL,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:DI-HL,PET,NA,NA,NA,NA
10151,K2126001,DRY LASER FILM:DVB/DVE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM:DVB/DVE,POLYESTER등,NA,NA,NA,NA
10152,K2126002,DRYSTAR DT2 B/C,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRYSTAR DT2 B/C,POLYESTER 등,NA,NA,NA,NA
10153,K2126003,DRY LASER FILM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM,폴리에틸렌,NA,NA,NA,NA
10154,K2126013,DRY LASER FILM : DI-HT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DRY LASER FILM : DI-HT,폴리에틸렌,NA,NA,NA,NA
10155,K2126014,"MEDICAL IMAGING FILM, SD-Q",Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,"MEDICAL IMAGING FILM, SD-Q",PET,NA,NA,NA,NA
10156,K2501001,COLOR PRINT PAPER,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,COLOR PRINT PAPER,-,NA,NA,NA,NA
10157,K2501002,COLOR PRINT PAPER,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,COLOR PRINT PAPER,-,NA,NA,NA,NA
10158,K2501006,COLOR PRINT PAPER,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,COLOR PRINT PAPER,POLYESTER,NA,NA,NA,NA
10159,K2501007,COLOR PRINT PAPER,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,COLOR PRINT PAPER,-,NA,NA,NA,NA
10160,K2502009,COLOR PAPER,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,COLOR PAPER,-,NA,NA,NA,NA
10161,K2502029,balck-and-white PAPER,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,흑백 PAPER,-,NA,NA,NA,NA
10162,K3001001,HEMOVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,HEMOVAC,-,NA,NA,NA,NA
10163,K3001005,CLINVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CLINVAC,-,NA,NA,NA,NA
10164,K3001008,MED-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,MED-VAC,-,NA,NA,NA,NA
10165,K3001010,LUMIVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,LUMIVAC,PVC 등,NA,NA,NA,NA
10166,K3001013,ID-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ID-VAC,TUBE-SILICONE,NA,NA,NA,NA
10167,K3001017,EZ VAC 100,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EZ VAC 100,SILICON,NA,NA,NA,NA
10168,K3001019,EASYVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EASYVAC,SILICONE,NA,NA,NA,NA
10169,K3001020,INNO-VAC-100B SET,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,INNO-VAC-100B SET,SILICONE 등,NA,NA,NA,NA
10170,K3001022,GREEN VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,GREEN VAC,POLYCARBONATE 등,NA,NA,NA,NA
10171,K3001104,BAROVAC-HS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BAROVAC-HS,SILICONE,NA,NA,NA,NA
10172,K3002001,HEMOVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,HEMOVAC,-,NA,NA,NA,NA
10173,K3002002,ACE VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACE VAC,PVC 등,NA,NA,NA,NA
10174,K3002005,CLINVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CLINVAC,-,NA,NA,NA,NA
10175,K3002007,REDOVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,REDOVAC,-,NA,NA,NA,NA
10176,K3002008,MED-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,MED-VAC,-,NA,NA,NA,NA
10177,K3002013,ID-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ID-VAC,TUBE-SILICONE,NA,NA,NA,NA
10178,K3002017,EZ VAC 200,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EZ VAC 200,SILICON,NA,NA,NA,NA
10179,K3002019,EASYVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EASYVAC,SILICONE,NA,NA,NA,NA
10180,K3002020,INNO-VAC-200B SET,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,INNO-VAC-200B SET,SILICONE 등,NA,NA,NA,NA
10181,K3002021,M-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,M-VAC,"SILICONE,PVC",NA,NA,NA,NA
10182,K3002069,SMART VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SMART VAC,"PVC, SILICON등",NA,NA,NA,NA
10183,K3002097,K-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,K-VAC,PVC 등,NA,NA,NA,NA
10184,K3002102,ACE-VAC PLUS+,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ACE-VAC PLUS+,"PVC, POLYPROPYLENE 등",NA,NA,NA,NA
10185,K3002104,BAROVAC-SS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BAROVAC-SS,SILICONE,NA,NA,NA,NA
10186,K3002113,ID-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ID-VAC,TUBE-PVC,NA,NA,NA,NA
10187,K3002117,EZ VAC 200P,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EZ VAC 200P,PVC,NA,NA,NA,NA
10188,K3002119,CAREVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CAREVAC,PVC,NA,NA,NA,NA
10189,K3002120,INNO-VAC-200S SET,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,INNO-VAC-200S SET,PVC 등,NA,NA,NA,NA
10190,K3002204,BAROVAC-PS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BAROVAC-PS,"SILICONE,PVC",NA,NA,NA,NA
10191,K3002217,EZ-VAC 1500,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EZ-VAC 1500,"PVC, LDPE 등",NA,NA,NA,NA
10192,K3002304,BAROVAC-PP,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BAROVAC-PP,PVC,NA,NA,NA,NA
10193,K3002404,BAROVAC-PS(I),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BAROVAC-PS(I),"SILICONE,PVC",NA,NA,NA,NA
10194,K3002504,BAROVAC-PP(I),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BAROVAC-PP(I),PVC,NA,NA,NA,NA
10195,K3004001,HEMOVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,HEMOVAC,PVC등,NA,NA,NA,NA
10196,K3004005,CLINVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CLINVAC,-,NA,NA,NA,NA
10197,K3004007,REDOVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,REDOVAC,-,NA,NA,NA,NA
10198,K3004008,MED-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,MED-VAC,-,NA,NA,NA,NA
10199,K3004013,ID-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,ID-VAC,TUBE-PVC,NA,NA,NA,NA
10200,K3004017,EZ VAC 400P,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EZ VAC 400P,PVC,NA,NA,NA,NA
10201,K3004019,EASYVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EASYVAC,SILICONE,NA,NA,NA,NA
10202,K3004119,CAREVAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CAREVAC,PVC,NA,NA,NA,NA
10203,K3004120,INNO-VAC-400S SET,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,INNO-VAC-400S SET,PVC 등,NA,NA,NA,NA
10204,K3005017,EZ VAC 500,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EZ VAC 500,PVC,NA,NA,NA,NA
10205,K3006002,THORACIC CATHETER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHETER (CHEST TUBE),-,NA,NA,NA,NA
10206,K3006005,THORACIC CATHETER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHETER (CHEST TUBE),-,NA,NA,NA,NA
10207,K3006006,THORACIC CATHETER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHETER (CHEST TUBE),-,NA,NA,NA,NA
10208,K3006009,THORACIC CATHETER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHETER (CHEST TUBE),-,NA,NA,NA,NA
10209,K3006020,THORACIC CATHETER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHETER (CHEST TUBE),-,NA,NA,NA,NA
10210,K3006021,THORACIC CATHETER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHETER (CHEST TUBE),PVC,NA,NA,NA,NA
10211,K3006111,THORACIC CATHTER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHTER (CHEST TUBE),PVC,NA,NA,NA,NA
10212,K3006113,THORACIC CATHETER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHETER (CHEST TUBE),PVC,NA,NA,NA,NA
10213,K3007005,Trocar catheter,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,트로카 카테터,PVC,NA,NA,NA,NA
10214,K3007111,THORACIC CATHER (CHEST TUBE),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORACIC CATHER (CHEST TUBE),PVC,NA,NA,NA,NA
10215,K3008008,MED-VAC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,MED-VAC,-,NA,NA,NA,NA
10216,K3009002,SUMP DRAIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SUMP DRAIN,SILICONE,NA,NA,NA,NA
10217,K3009005,SUMP DRAIN PVC,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SUMP DRAIN PVC,PVC,NA,NA,NA,NA
10218,K3011002,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10219,K3011004,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10220,K3011005,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10221,K3011016,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10222,K3011102,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10223,K3011104,MINI VACUUM DRAINAGE SYSTEM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,MINI VACUUM DRAINAGE SYSTEM,SILICONE 등,NA,NA,NA,NA
10224,K3011302,CHEST BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BAG,PVC 외,NA,NA,NA,NA
10225,K3013002,INTERNAL DRAINAGE SET,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,INTERNAL DRAINAGE SET,ETHYLENETETRAFLUOROETHYLENE,NA,NA,NA,NA
10226,K3014002,CHEST BOTTLE C TYPE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE C TYPE,PVC외,NA,NA,NA,NA
10227,K3014004,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10228,K3014005,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10229,K3014016,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10230,K3014104,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,PVC,NA,NA,NA,NA
10231,K3014105,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,PVC,NA,NA,NA,NA
10232,K3014116,CHEST BOTTLE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST BOTTLE,-,NA,NA,NA,NA
10233,K3017003,DISPOSABLE CANISTER SET,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,DISPOSABLE CANISTER SET,POLYPROPYLENE(폴리프로필렌)/PVC(MEDICAL GRADE PVC COMPOUND),NA,NA,NA,NA
10234,K3017010,S 201 THORAX,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,S 201 THORAX,PC-ABS CYCOLOY,NA,NA,NA,NA
10235,K3017017,CHEST DRAINAGE SYSTEM DRY SYSTEM 1,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST DRAINAGE SYSTEM DRY SYSTEM 1,고충격 폴리스테렌 등,NA,NA,NA,NA
10236,K3017027,PLEUR-EVAC CHEST DRAINAGE SYSTEM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,PLEUR-EVAC CHEST DRAINAGE SYSTEM,고충격 폴리스테렌등,NA,NA,NA,NA
10237,K3017029,VIDE WATER SEAL CHEST DRAINAGE UNIT,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,VIDE WATER SEAL CHEST DRAINAGE UNIT,"ABS,  POLYCARBONATE 등",NA,NA,NA,NA
10238,K3017032,SINAPI CHEST DRAINAGE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SINAPI CHEST DRAINAGE,"ABS, PVC 등",NA,NA,NA,NA
10239,K3017037,CHEST DRAINAGE SYSTEM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST DRAINAGE SYSTEM,"POLYSTYRENE,POLYPROPYLEN 등",NA,NA,NA,NA
10240,K3017039,EXPRESS DRY SEAL CHEST DRAIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EXPRESS DRY SEAL CHEST DRAIN,"ABS, POLYCARBONATE 등",NA,NA,NA,NA
10241,K3017040,EUROSETS CHEST DRAINAGE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,EUROSETS CHEST DRAINAGE,"ABS, PVC 등",NA,NA,NA,NA
10242,K3017050,A1 CHEST DRAINAGE SYSTEM,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,A1 CHEST DRAINAGE SYSTEM,"ABS, PC, SILICONE 등",NA,NA,NA,NA
10243,K3017088,THORAMETRIX CHEST DRAINAGE SYSTEMS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,THORAMETRIX CHEST DRAINAGE SYSTEMS,HIGH IMPACT POLYSTYRENE,NA,NA,NA,NA
10244,K3017117,CHEST DRAINAGE SYSTEM DRY SYSTEM 2,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST DRAINAGE SYSTEM DRY SYSTEM 2,고충격 폴리스테렌 등,NA,NA,NA,NA
10245,K3017127,PLEUR-EVAC MINI SAHARA,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,PLEUR-EVAC MINI SAHARA,POLYSTYRENE 등,NA,NA,NA,NA
10246,K3017139,OASIS DRY SUCTION WATER SEAL CHEST DRAIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,OASIS DRY SUCTION WATER SEAL CHEST DRAIN,"ABS, POLYCARBONATE 등",NA,NA,NA,NA
10247,K3017239,OCEAN WATER SEAL CHEST DRAIN,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,OCEAN WATER SEAL CHEST DRAIN,"ABS, POLYCARBONATE 등",NA,NA,NA,NA
10248,K3018037,CHEST DRAINAGE BAG WITH HEIMLICH VALVE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CHEST DRAINAGE BAG WITH HEIMLICH VALVE,"PS, PVC, PE 등",NA,NA,NA,NA
10249,K3100001,UD-U-2000,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,UD-U-2000,PVC,NA,NA,NA,NA
10250,K3100002,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10251,K3100003,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10252,K3100004,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10253,K3100005,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10254,K3100006,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10255,K3100008,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10256,K3100010,CU-CARE-1900,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CU-CARE-1900,PVC,NA,NA,NA,NA
10257,K3100012,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10258,K3100013,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10259,K3100014,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10260,K3100015,Single-use urine bag,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,일회용유린백,"PVC, PE 등",NA,NA,NA,NA
10261,K3100016,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10262,K3100019,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10263,K3100020,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10264,K3100021,A4 STERILE URINE BAGS,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,A4 STERILE URINE BAGS,PVC,NA,NA,NA,NA
10265,K3100022,3S URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,3S URINE BAG,PVC,NA,NA,NA,NA
10266,K3100023,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10267,K3100024,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10268,K3100025,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,"PVC, ABS",NA,NA,NA,NA
10269,K3100030,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC 등,NA,NA,NA,NA
10270,K3100045,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10271,K3100102,URINE BAG(I),Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG(I),PVC,NA,NA,NA,NA
10272,K3100105,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10273,K3100118,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10274,K3100122,Myeongseong URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,명성 URINE BAG,폴리프로필렌,NA,NA,NA,NA
10275,K3100144,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC,NA,NA,NA,NA
10276,K3101004,URINE HOURLY BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE HOURLY BAG,PVC,NA,NA,NA,NA
10277,K3101005,URINE HOURLY BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE HOURLY BAG,PVC,NA,NA,NA,NA
10278,K3101006,URINE HOURLY BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE HOURLY BAG,PVC,NA,NA,NA,NA
10279,K3101008,SMART URINE TUBE,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,SMART URINE TUBE,PVC 등,NA,NA,NA,NA
10280,K3101010,CU-CARE-2100,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,CU-CARE-2100,"PVC, GPPS",NA,NA,NA,NA
10281,K3101012,URINE HOURLY BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE HOURLY BAG,PVC,NA,NA,NA,NA
10282,K3101015,"Urine flowmeter, single-use",Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,일회용소변유량·용적측정장치,PVC,NA,NA,NA,NA
10283,K3101016,URINE HOURLY BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE HOURLY BAG,PVC,NA,NA,NA,NA
10284,K3101020,URINE METER,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE METER,PVC,NA,NA,NA,NA
10285,K3101021,UNOMETER 500,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,UNOMETER 500,PVC,NA,NA,NA,NA
10286,K3101022,Myeongseong Urin meter,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,명성유린메타,폴리프로필렌,NA,NA,NA,NA
10287,K3101025,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,"PVC, ABS",NA,NA,NA,NA
10288,K3101030,URINE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE BAG,PVC 등,NA,NA,NA,NA
10289,K3101102,URINE METER BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE METER BAG,PVC,NA,NA,NA,NA
10290,K3101203,URINE HOURLY BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,URINE HOURLY BAG,PVC,NA,NA,NA,NA
10291,K3102022,Childhood Urin bag,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,소아용 유린백,폴리프로필렌 등,NA,NA,NA,NA
10292,K3200004,BILE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BILE BAG,PVC,NA,NA,NA,NA
10293,K3200005,BILE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BILE BAG,PVC,NA,NA,NA,NA
10294,K3200016,BILE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BILE BAG,PVC,NA,NA,NA,NA
10295,K3200019,BILE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BILE BAG,PVC,NA,NA,NA,NA
10296,K3200105,BILE BAG,Device,Korean EDI,Therapeutic materials,1970-01-01,2099-12-31,,BILE BAG,PVC,NA,NA,NA,NA
